Last Name,First Name,Position,Overall,Salary,Team,Year,Projected Salary,Difference,Standard Difference,Percent Difference
Manning,Peyton,QB,98.0,18000.0,IND,2011.0,13917.3334,4082.6666,-1.31498375141,-0.293351210513
Johnson,Antonio,DT,72.0,2000.0,IND,2011.0,1492.10745161,507.892548387,-0.491878983305,-0.340386041125
Harris,Leroy,C,80.0,3100.0,TEN,2011.0,2707.00077778,392.999222222,-0.32709614734,-0.145178836094
Ruud,Barrett,LB,86.0,4000.0,TEN,2011.0,4553.3334,-553.3334,0.470226744277,0.121522706859
Ford,Jacob,DE,71.0,1300.0,TEN,2011.0,1701.12036364,-401.120363636,0.230733491038,0.235797755533
Ball,Dave,DE,81.0,1300.0,TEN,2011.0,2751.53315,-1451.53315,0.712239131102,0.527536130175
Thomas,Marcus,DT,74.0,1000.0,DEN,2011.0,1949.10876471,-949.108764706,0.474814564493,0.486944998603
Wiegmann,Casey,C,83.0,2500.0,KC,2011.0,3895.7166,-1395.7166,0.739364117442,0.358269541475
McGraw,Jon,S,74.0,810.0,KC,2011.0,1139.25351351,-329.253513514,0.338397276177,0.289008117691
Clary,Jeromey,G,76.0,5000.0,SD,2011.0,1589.56035294,3410.43964706,-2.71243541611,-2.14552384925
Spikes,Takeo,LB,87.0,3000.0,SD,2011.0,5353.3334,-2353.3334,1.34544802472,0.439601501375
Hughes,Dante,CB,63.0,1000.0,SD,2011.0,607.393029412,392.606970588,-1.81801873425,-0.646380435035
Mruczkowski,Scott,G,73.0,985.0,SD,2011.0,1443.71872727,-458.718727273,0.368233917124,0.317734139349
McMichael,Randy,TE,77.0,910.0,SD,2011.0,1647.36407143,-737.364071429,0.674251840062,0.447602375344
Cooper,Stephen,LB,83.0,810.0,SD,2011.0,4407.6667,-3597.6667,2.30758979305,0.816229298826
Kosier,Kyle,G,82.0,2166.667,DAL,2011.0,3648.00927778,-1481.34227778,0.764587659653,0.406068670604
Hatcher,Jason,DE,65.0,2000.0,DAL,2011.0,882.165636364,1117.83436364,-1.6122850775,-1.26714793408
Elam,Abram,S,80.0,2500.0,DAL,2011.0,1802.4486,697.5514,-0.542346973582,-0.387002103694
Baas,David,C,71.0,5500.0,NYG,2011.0,1706.57271429,3793.42728571,-2.04426390605,-2.22283366771
Bradshaw,Ahmad,RB,85.0,4500.0,NYG,2011.0,3057.22833333,1442.77166667,-0.791403742293,-0.471921462632
Boothe,Kevin,G,68.0,1250.0,NYG,2011.0,732.232923077,517.767076923,-0.923256016662,-0.707107070176
Carr,David,QB,65.0,860.0,NYG,2011.0,883.497833333,-23.4978333333,0.0218006413445,0.0265963678085
Asomugha,Nnamdi,CB,98.0,12000.0,PHI,2011.0,11375.0,625.0,-1.09985336266,-0.0549450549451
Jenkins,Cullen,DE,89.0,6075.0,PHI,2011.0,5610.66671429,464.333285714,-0.171165490037,-0.0827590212286
Babin,Jason,DE,90.0,5600.0,PHI,2011.0,5795.77783333,-195.777833333,0.0693445711667,0.0337793888867
Brown,Ronnie,RB,84.0,1000.0,PHI,2011.0,3234.1306,-2234.1306,1.27765373246,0.690797891712
Landry,Dawan,S,86.0,5500.0,WAS,2011.0,3904.12583333,1595.87416667,-0.660779111005,-0.408766068204
Doughty,Reed,S,75.0,1375.0,WAS,2011.0,1239.87397059,135.126029412,-0.131200491118,-0.108983681098
Grossman,Rex,QB,76.0,1150.0,WAS,2011.0,2535.059,-1385.059,1.07029922829,0.546361642865
Golston,Kedric,DT,73.0,735.0,WAS,2011.0,1977.61027586,-1242.61027586,0.581616463892,0.628339309837
Spencer,Chris,G,74.0,3000.0,CHI,2011.0,1469.83013889,1530.16986111,-1.25433671886,-1.04105217373
Spaeth,Matt,TE,67.0,1991.667,CHI,2011.0,774.991681818,1216.67531818,-2.61269425944,-1.56992048654
Hurd,Sam,WR,65.0,1383.333,CHI,2011.0,806.38359375,576.94940625,-1.03395376485,-0.715477609815
Houston,Chris,CB,78.0,3000.0,DET,2011.0,2422.87266667,577.127333333,-0.349944091266,-0.238199613737
Durant,Justin,ILB,83.0,2750.0,DET,2011.0,4290.12177778,-1540.12177778,0.661351527927,0.358992554886
Gandy,Dylan,G,64.0,1642.5,DET,2011.0,563.690107143,1078.80989286,-4.32928880932,-1.91383506502
Wendling,John,S,66.0,913.333,DET,2011.0,653.927741935,259.405258065,-0.975202242674,-0.39668795408
Davis,Rashied,WR,66.0,685.0,DET,2011.0,826.923,-141.923,0.254247787818,0.171627829919
Stanton,Drew,QB,68.0,650.0,DET,2011.0,1173.26851852,-523.268518519,0.471232079538,0.445992123934
Jones,James,WR,76.0,3133.333,GB,2011.0,2330.12839535,803.204604651,-0.51182391241,-0.34470401127
Aromashodu,Devin,WR,72.0,685.0,MIN,2011.0,1531.5304,-846.5304,0.457181390923,0.552734963668
Edwards,Ray,DE,88.0,5500.0,ATL,2011.0,5105.64275,394.35725,-0.139153276806,-0.077239491541
Nicholas,Stephen,OLB,76.0,3500.0,ATL,2011.0,2209.121,1290.879,-0.906636715957,-0.584340558983
Johnson,Charles,DE,88.0,12666.667,CAR,2011.0,5105.64275,7561.02425,-2.66799025604,-1.48091525793
Williams,DeAngelo,RB,89.0,8600.0,CAR,2011.0,3086.87011111,5513.12988889,-1.78448441022,-1.78599347898
Anderson,James,OLB,87.0,4400.0,CAR,2011.0,6097.55088889,-1697.55088889,0.651297188062,0.278398806311
Sproles,Darren,RB,79.0,3500.0,NO,2011.0,2474.28179167,1025.71820833,-0.611791129711,-0.414551896145
Bushrod,Jermon,G,80.0,4750.0,NO,2011.0,2791.74023529,1958.25976471,-1.01936536864,-0.701447699162
Shanle,Scott,LB,78.0,2000.0,NO,2011.0,2932.22222222,-932.222222222,0.491910454681,0.317923455854
Joseph,Davin,G,88.0,7571.429,TB,2011.0,5030.76522222,2540.66377778,-1.4646512737,-0.505025312363
Black,Quincy,LB,77.0,5800.0,TB,2011.0,2629.11283333,3170.88716667,-1.74722147582,-1.2060673572
Trueblood,Jeremy,RT,71.0,5000.0,TB,2011.0,1501.10888889,3498.89111111,-2.63743707077,-2.33087095614
Hayward,Adam,OLB,66.0,1154.423,TB,2011.0,822.557857143,331.865142857,-1.10573760651,-0.403455076108
Rice,Sidney,WR,85.0,8200.0,SEA,2011.0,3960.25055556,4239.74944444,-1.29828187236,-1.07057606204
Mebane,Brandon,DT,85.0,5000.0,SEA,2011.0,5046.92947059,-46.9294705882,0.0179355908115,0.00929861827111
Wilkerson,Jimmy,DE,74.0,1500.0,SEA,2011.0,1700.51903448,-200.519034483,0.122875221583,0.117916371659
Bigby,Atari,S,76.0,685.0,SEA,2011.0,1345.18082353,-660.180823529,0.608816582847,0.490774780596
McDonald,Ray,DT,72.0,4020.0,SF,2011.0,1492.10745161,2527.89254839,-2.44818952464,-1.69417594266
Goodwin,Jonathan,C,80.0,3633.333,SF,2011.0,2707.00077778,926.332222222,-0.770993131571,-0.342198727768
Smith,Alex,QB,72.0,5000.0,SF,2011.0,2102.03142857,2897.96857143,-2.45147260165,-1.3786513998
Applewhite,Antwan,DE,77.0,600.0,SF,2011.0,1911.38789655,-1311.38789655,0.862984434853,0.686091974799
