Last Name,First Name,Position,Overall,Salary,Team,Year
Taylor,Tyrod,QB,82.0,18000.0,BUF,2016.0
Dareus,Marcell,DT,88.0,16095.686,BUF,2016.0
Glenn,Cordy,LT,89.0,12000.0,BUF,2016.0
Hughes,Jerry,OLB,88.0,9000.0,BUF,2016.0
McCoy,LeSean,RB,86.0,8000.0,BUF,2016.0
Clay,Charles,TE,84.0,7600.0,BUF,2016.0
Williams,Kyle,DT,82.0,7433.333,BUF,2016.0
Williams,Aaron,S,77.0,6501.961,BUF,2016.0
Wood,Eric,C,81.0,6350.0,BUF,2016.0
Incognito,Richie,G,90.0,5250.0,BUF,2016.0
Watkins,Sammy,WR,87.0,4983.901,BUF,2016.0
Graham,Corey,S,82.0,4075.0,BUF,2016.0
Gilmore,Stephon,CB,85.0,3021.038,BUF,2016.0
Lawson,Shaq,DE,75.0,2569.744,BUF,2016.0
Manuel,E.J.,QB,71.0,2221.325,BUF,2016.0
Robey,Nickell,CB,74.0,2050.0,BUF,2016.0
Easley,Marcus,WR,67.0,1750.0,BUF,2016.0
Mills,Jordan,RT,73.0,1671.0,BUF,2016.0
Bryant,Corbin,DT,71.0,1671.0,BUF,2016.0
Bush,Reggie,RB,74.0,1500.0,BUF,2016.0
Ragland,Reggie,ILB,74.0,1460.343,BUF,2016.0
Hunter,Justin,WR,71.0,1356.037,BUF,2016.0
Brown,Zach,ILB,82.0,1250.0,BUF,2016.0
Woods,Robert,WR,73.0,1216.692,BUF,2016.0
Kouandjio,Cyrus,RT,72.0,1202.205,BUF,2016.0
Darby,Ronald,CB,83.0,1142.423,BUF,2016.0
Sanborn,Garrison,LS,54.0,1111.667,BUF,2016.0
Lewis,Patrick,C,70.0,1100.0,BUF,2016.0
Humber,Ramon,OLB,68.0,885.0,BUF,2016.0
Douzable,Leger,DT,68.0,885.0,BUF,2016.0
Alexander,Lorenzo,OLB,72.0,885.0,BUF,2016.0
White,Corey,CB,71.0,840.0,BUF,2016.0
Blanton,Robert,S,76.0,840.0,BUF,2016.0
Anderson,Colt,S,71.0,840.0,BUF,2016.0
McCray,Lerentee,OLB,71.0,800.0,BUF,2016.0
Washington,Adolphus,DT,70.0,797.324,BUF,2016.0
Tate,Brandon,WR,71.0,760.0,BUF,2016.0
Brown,Preston,ILB,73.0,751.438,BUF,2016.0
Miller,John,G,69.0,740.03,BUF,2016.0
Goodwin,Marquise,WR,68.0,713.469,BUF,2016.0
Jones,Cardale,QB,66.0,680.848,BUF,2016.0
Williams,Jonathan,RB,67.0,645.229,BUF,2016.0
Enemkpali,IK,OLB,66.0,645.0,BUF,2016.0
Listenbee,Kolby,WR,66.0,618.233,BUF,2016.0
Seymour,Kevon,CB,63.0,610.089,BUF,2016.0
Powell,Walter,WR,60.0,600.0,BUF,2016.0
Coleman,DeAndre,DT,62.0,600.0,BUF,2016.0
Roberson,Marcus,CB,70.0,600.0,BUF,2016.0
Gillislee,Mike,RB,70.0,600.0,BUF,2016.0
Worthy,Jerel,DE,67.0,600.0,BUF,2016.0
Dowling,Jonathan,S,66.0,570.0,BUF,2016.0
Annen,Blake,TE,63.0,570.0,BUF,2016.0
Henderson,Seantrel,RT,68.0,567.72,BUF,2016.0
Groy,Ryan,G,64.0,555.0,BUF,2016.0
Gragg,Chris,TE,72.0,554.794,BUF,2016.0
Meeks,Jonathan,S,64.0,550.0,BUF,2016.0
Thomas,Phillip,S,68.0,495.0,BUF,2016.0
O'Leary,Nick,TE,69.0,480.0,BUF,2016.0
Tannehill,Ryan,QB,79.0,19250.0,MIA,2016.0
Suh,Ndamukong,DT,93.0,19062.5,MIA,2016.0
Maxwell,Byron,CB,76.0,10500.0,MIA,2016.0
Albert,Branden,LT,80.0,9400.0,MIA,2016.0
Pouncey,Mike,C,81.0,8950.0,MIA,2016.0
Williams,Mario,DE,81.0,8500.0,MIA,2016.0
Cameron,Jordan,TE,81.0,7500.0,MIA,2016.0
Wake,Cameron,DE,89.0,7500.0,MIA,2016.0
Jones,Reshad,S,93.0,7003.0,MIA,2016.0
Jordan,Dion,DE,68.0,5143.077,MIA,2016.0
Misi,Koa,OLB,85.0,4250.0,MIA,2016.0
Abdul-Quddus,Isa,S,76.0,4250.0,MIA,2016.0
Mitchell,Earl,DT,74.0,4000.0,MIA,2016.0
Tunsil,Laremy,T,78.0,3114.413,MIA,2016.0
Branch,Andre,DE,70.0,2750.0,MIA,2016.0
Parker,DeVante,WR,77.0,2719.136,MIA,2016.0
James,Ja'Wuan,RT,75.0,2107.1,MIA,2016.0
Moore,Matt,QB,69.0,1775.0,MIA,2016.0
Jones,Jason,DE,77.0,1535.0,MIA,2016.0
Howard,Xavien,CB,72.0,1532.01,MIA,2016.0
Bushrod,Jermon,G,81.0,1500.0,MIA,2016.0
Urbik,Kraig,G,72.0,1250.0,MIA,2016.0
Denney,John,LS,48.0,1150.029,MIA,2016.0
Phillips,Jordan,DT,63.0,1090.727,MIA,2016.0
Alonso,Kiko,ILB,76.0,1075.1,MIA,2016.0
Landry,Jarvis,WR,87.0,868.728,MIA,2016.0
Drake,Kenyan,RB,70.0,845.315,MIA,2016.0
Paysinger,Spencer,OLB,70.0,840.0,MIA,2016.0
Carroo,Leonte,WR,70.0,775.097,MIA,2016.0
Harris,Bryce,RT,73.0,760.0,MIA,2016.0
Chekwa,Chimdi,CB,68.0,760.0,MIA,2016.0
Young,Sam,LT,70.0,760.0,MIA,2016.0
Butler,Donald,ILB,73.0,760.0,MIA,2016.0
Thomas,Michael,S,74.0,675.0,MIA,2016.0
Gray,MarQueis,TE,69.0,675.0,MIA,2016.0
Aikens,Walt,S,71.0,658.977,MIA,2016.0
Jenkins,Jelani,OLB,78.0,658.172,MIA,2016.0
Sims,Dion,TE,75.0,656.888,MIA,2016.0
McCain,Bobby,CB,71.0,627.072,MIA,2016.0
Ajayi,Jay,RB,75.0,625.203,MIA,2016.0
Lippett,Tony,CB,65.0,623.691,MIA,2016.0
Grant,Jakeem,WR,66.0,620.095,MIA,2016.0
Lucas,Jordan,S,64.0,614.991,MIA,2016.0
Stills,Kenny,WR,74.0,588.613,MIA,2016.0
Ekpre-Olomu,Ifo,CB,67.0,584.325,MIA,2016.0
Fede,Terrence,DE,66.0,568.988,MIA,2016.0
Vigil,Zach,ILB,59.0,528.333,MIA,2016.0
Hewitt,Neville,OLB,66.0,525.333,MIA,2016.0
Steen,Anthony,G,62.0,525.0,MIA,2016.0
Orr,Leon,DT,60.0,525.0,MIA,2016.0
Williams,Damien,RB,72.0,511.667,MIA,2016.0
Brendel,Jake,C,60.0,495.0,MIA,2016.0
Hull,Mike,ILB,61.0,480.0,MIA,2016.0
Williams,Nick,DE,68.0,465.0,MIA,2016.0
Duarte,Thomas,TE,63.0,450.0,MIA,2016.0
Brady,Tom,QB,94.0,20500.0,NE,2016.0
Solder,Nate,LT,84.0,10031.0,NE,2016.0
McCourty,Devin,S,91.0,9500.0,NE,2016.0
Gronkowski,Rob,TE,99.0,9000.0,NE,2016.0
Cannon,Marcus,LT,74.0,6500.0,NE,2016.0
Sheard,Jabaal,DE,88.0,5500.0,NE,2016.0
Bennett,Martellus,TE,85.0,5100.0,NE,2016.0
Edelman,Julian,WR,89.0,4250.0,NE,2016.0
Vollmer,Sebastian,RT,84.0,4187.5,NE,2016.0
Mingo,Barkevious,OLB,76.0,4086.75,NE,2016.0
Amendola,Danny,WR,83.0,4050.0,NE,2016.0
Hogan,Chris,WR,75.0,4000.0,NE,2016.0
Ninkovich,Rob,DE,82.0,3500.0,NE,2016.0
McClellin,Shea,ILB,77.0,3016.667,NE,2016.0
Chung,Patrick,S,86.0,2733.333,NE,2016.0
Long,Chris,DE,77.0,2375.0,NE,2016.0
Branch,Alan,DT,77.0,2150.0,NE,2016.0
Freeny,Jonathan,ILB,69.0,2040.0,NE,2016.0
Hightower,Dont'a,ILB,90.0,1931.001,NE,2016.0
Brown,Malcolm,DT,66.0,1903.307,NE,2016.0
Slater,Matthew,WR,69.0,1800.0,NE,2016.0
Lewis,Dion,RB,80.0,1300.0,NE,2016.0
VanNoy,Kyle,OLB,72.0,1275.524,NE,2016.0
Rowe,Eric,CB,74.0,1219.966,NE,2016.0
Ebner,Nate,S,65.0,1200.0,NE,2016.0
Waddle,LaAdrian,RT,70.0,1200.0,NE,2016.0
Bolden,Brandon,RB,72.0,1160.0,NE,2016.0
Jones,Cyrus,CB,71.0,1001.676,NE,2016.0
Blount,LeGarrette,RB,81.0,1000.0,NE,2016.0
Richards,Jordan,S,69.0,927.887,NE,2016.0
Garoppolo,Jimmy,QB,72.0,870.975,NE,2016.0
Brissett,Jacoby,QB,70.0,852.708,NE,2016.0
Thuney,Joe,T,70.0,803.357,NE,2016.0
Valentine,Vincent,DT,67.0,757.605,NE,2016.0
Mitchell,Malcolm,WR,67.0,729.498,NE,2016.0
Flowers,Trey,DE,68.0,709.733,NE,2016.0
Jackson,Tre',G,71.0,700.935,NE,2016.0
Ryan,Logan,CB,84.0,693.313,NE,2016.0
Mason,Shaq,G,74.0,680.881,NE,2016.0
Harmon,Duron,S,75.0,677.775,NE,2016.0
Scruggs,Greg,DE,60.0,667.5,NE,2016.0
White,James,RB,75.0,654.272,NE,2016.0
Cardona,Joe,LS,40.0,620.0,NE,2016.0
Karras,Ted,G,66.0,610.089,NE,2016.0
Roberts,Elandon,ILB,65.0,610.089,NE,2016.0
Fleming,Cameron,G,69.0,600.0,NE,2016.0
Kilgo,Darius,DT,61.0,597.889,NE,2016.0
Jones,Jonathan,CB,62.0,540.0,NE,2016.0
Andrews,David,C,71.0,530.0,NE,2016.0
Coleman,Justin,CB,67.0,525.0,NE,2016.0
Butler,Malcolm,CB,85.0,510.0,NE,2016.0
Williams,Michael,TE,71.0,480.0,NE,2016.0
Wilkerson,Muhammad,DE,89.0,17200.0,NYJ,2016.0
Revis,Darrelle,CB,91.0,14024.212,NYJ,2016.0
Fitzpatrick,Ryan,QB,79.0,12000.0,NYJ,2016.0
Marshall,Brandon,WR,89.0,8666.667,NYJ,2016.0
Mangold,Nick,C,83.0,7725.0,NYJ,2016.0
Decker,Eric,WR,87.0,7250.0,NYJ,2016.0
Harris,David,ILB,81.0,7166.667,NYJ,2016.0
Skrine,Buster,CB,75.0,6250.0,NYJ,2016.0
Clady,Ryan,LT,84.0,6000.0,NYJ,2016.0
Gilchrist,Marcus,S,82.0,5500.0,NYJ,2016.0
Carpenter,James,G,79.0,4775.0,NYJ,2016.0
Williams,Leonard,DT,81.0,4657.717,NYJ,2016.0
Giacomini,Breno,RT,69.0,4500.0,NYJ,2016.0
Forte,Matt,RB,86.0,4000.0,NYJ,2016.0
Powell,Bilal,RB,78.0,3750.0,NYJ,2016.0
McLendon,Steve,DT,78.0,3500.0,NYJ,2016.0
Lee,Darron,ILB,73.0,2555.412,NYJ,2016.0
Richardson,Sheldon,DE,86.0,2513.5,NYJ,2016.0
Pryor,Calvin,S,83.0,2140.813,NYJ,2016.0
Henderson,Erin,ILB,75.0,2000.0,NYJ,2016.0
Smith,Devin,WR,70.0,1468.105,NYJ,2016.0
Seferian-Jenkins,Austin,TE,78.0,1313.73,NYJ,2016.0
Smith,Geno,QB,73.0,1254.901,NYJ,2016.0
Hackenberg,Christian,QB,67.0,1165.076,NYJ,2016.0
Davis,Kellen,TE,69.0,965.0,NYJ,2016.0
Purdum,Tanner,LS,46.0,905.0,NYJ,2016.0
Spiller,C.J.,RB,78.0,885.0,NYJ,2016.0
Carter,Bruce,ILB,73.0,840.0,NYJ,2016.0
Jenkins,Jordan,OLB,69.0,780.98,NYJ,2016.0
Mauldin,Lorenzo,OLB,70.0,752.005,NYJ,2016.0
Winters,Brian,G,70.0,725.969,NYJ,2016.0
Burris,Juston,CB,68.0,722.783,NYJ,2016.0
Petty,Bryce,QB,65.0,708.424,NYJ,2016.0
Stanford,Julian,OLB,69.0,675.0,NYJ,2016.0
Ross,Jeremy,WR,66.0,675.0,NYJ,2016.0
Allen,Antonio,CB,79.0,675.0,NYJ,2016.0
Shell,Brandon,T,66.0,643.992,NYJ,2016.0
Dozier,Dakota,G,67.0,630.146,NYJ,2016.0
Martin,Josh,OLB,67.0,630.0,NYJ,2016.0
Peake,Charone,WR,65.0,602.096,NYJ,2016.0
McDougle,Dexter,CB,68.0,600.0,NYJ,2016.0
Bostick,Brandon,TE,69.0,600.0,NYJ,2016.0
Roberts,Darryl,CB,64.0,583.556,NYJ,2016.0
Simon,Deon,DT,58.0,570.0,NYJ,2016.0
Catapano,Mike,DE,65.0,555.0,NYJ,2016.0
Johnson,Wesley,C,70.0,555.0,NYJ,2016.0
Anderson,Robby,WR,63.0,540.0,NYJ,2016.0
Enunwa,Quincy,WR,63.0,525.0,NYJ,2016.0
Qvale,Brent,RT,63.0,525.0,NYJ,2016.0
Marshall,Nick,CB,62.0,525.0,NYJ,2016.0
Williams,Marcus,CB,74.0,510.667,NYJ,2016.0
Miles,Rontez,S,73.0,510.0,NYJ,2016.0
Davis,Titus,WR,65.0,495.0,NYJ,2016.0
Tomlinson,Eric,TE,64.0,495.0,NYJ,2016.0
Flacco,Joe,QB,81.0,22133.333,BAL,2016.0
Smith,Jimmy,CB,81.0,10275.5,BAL,2016.0
Yanda,Marshal,G,97.0,7979.412,BAL,2016.0
Weddle,Eric,S,92.0,6500.0,BAL,2016.0
Pitta,Dennis,TE,81.0,6400.0,BAL,2016.0
Wallace,Mike,WR,77.0,5750.0,BAL,2016.0
Webb,Lardarius,CB,79.0,5416.667,BAL,2016.0
Dumervil,Elvis,OLB,87.0,5200.0,BAL,2016.0
Suggs,Terrell,OLB,90.0,5175.0,BAL,2016.0
Stanley,Ronnie,T,79.0,5121.083,BAL,2016.0
Wright,Shareece,CB,72.0,4333.333,BAL,2016.0
Zuttah,Jeremy,C,81.0,4083.333,BAL,2016.0
Watson,Benjamin,TE,81.0,3500.0,BAL,2016.0
Smith,Steve,WR,89.0,3500.0,BAL,2016.0
Aiken,Kamar,WR,78.0,2553.0,BAL,2016.0
Arrington,Kyle,CB,74.0,2333.333,BAL,2016.0
Mosley,C.J.,ILB,83.0,2197.001,BAL,2016.0
Perriman,Breshad,WR,70.0,2176.329,BAL,2016.0
Lewis,Kendrick,S,79.0,1800.0,BAL,2016.0
Powers,Jerraud,CB,76.0,1750.0,BAL,2016.0
Elam,Matt,S,69.0,1691.751,BAL,2016.0
Correa,Kamalei,OLB,72.0,1437.41,BAL,2016.0
McClellan,Albert,ILB,70.0,1250.0,BAL,2016.0
Guy,Lawrence,DE,71.0,1150.0,BAL,2016.0
Cox,Morgan,LS,40.0,1120.0,BAL,2016.0
Levine,Anthony,S,71.0,1100.0,BAL,2016.0
Jernigan,Timmy,DT,76.0,1095.629,BAL,2016.0
Williams,Maxx,TE,78.0,1013.185,BAL,2016.0
Kaufusi,Bronson,DE,69.0,863.764,BAL,2016.0
Mallett,Ryan,QB,67.0,815.735,BAL,2016.0
Ducasse,Vladimir,G,74.0,760.0,BAL,2016.0
Davis,Carl,DT,66.0,738.084,BAL,2016.0
Young,Tavon,CB,67.0,736.283,BAL,2016.0
Moore,Chris,WR,65.0,734.09,BAL,2016.0
Lewis,Alex,T,69.0,707.974,BAL,2016.0
Smith,Za'Darius,OLB,65.0,690.788,BAL,2016.0
Allen,Javorius,RB,74.0,688.618,BAL,2016.0
Gillmore,Crockett,TE,78.0,681.504,BAL,2016.0
Henry,Willie,DT,68.0,680.848,BAL,2016.0
Dixon,Kenneth,RB,72.0,680.848,BAL,2016.0
Williams,Brandon,DT,84.0,668.75,BAL,2016.0
Judon,Matt,DE,67.0,648.934,BAL,2016.0
Taliaferro,Lorenzo,RB,73.0,630.146,BAL,2016.0
Urban,Brent,DE,64.0,630.146,BAL,2016.0
Lewis-Harris,Chris,CB,67.0,630.0,BAL,2016.0
Boyle,Nick,TE,76.0,611.564,BAL,2016.0
Canady,Maurice,CB,65.0,610.089,BAL,2016.0
West,Terrance,RB,73.0,600.0,BAL,2016.0
Huff,Marqueston,S,72.0,600.0,BAL,2016.0
Rolle,Jumal,CB,67.0,600.0,BAL,2016.0
Jensen,Ryan,RT,69.0,600.0,BAL,2016.0
Matthews,Chris,WR,68.0,600.0,BAL,2016.0
Waller,Darren,TE,65.0,597.774,BAL,2016.0
Urschel,John,G,70.0,591.14,BAL,2016.0
Nembot,Stephane,T,59.0,540.0,BAL,2016.0
Wesley,De'Ondre,G,66.0,525.0,BAL,2016.0
Hurst,James,LT,66.0,513.0,BAL,2016.0
Dalton,Andy,QB,87.0,16000.0,CIN,2016.0
Green,A.J.,WR,93.0,15000.0,CIN,2016.0
Atkins,Geno,DT,94.0,10665.4,CIN,2016.0
Whitworth,Andrew,LT,93.0,9000.0,CIN,2016.0
Dunlap,Carlos,DE,87.0,7874.0,CIN,2016.0
Iloka,George,S,84.0,6000.0,CIN,2016.0
Boling,Clint,G,81.0,5200.0,CIN,2016.0
Bernard,Giovani,RB,85.0,5166.667,CIN,2016.0
Williams,Shawn,S,75.0,5046.25,CIN,2016.0
Johnson,Michael,DE,79.0,5000.0,CIN,2016.0
Maualuga,Rey,ILB,84.0,5000.0,CIN,2016.0
Burfict,Vontaze,OLB,88.0,4751.0,CIN,2016.0
Peko,Domata,DT,73.0,4500.0,CIN,2016.0
Rey,Vincent,ILB,75.0,3500.0,CIN,2016.0
LaFell,Brandon,WR,77.0,2500.0,CIN,2016.0
Jackson,William,CB,73.0,2426.411,CIN,2016.0
Ogbuehi,Cedric,LT,74.0,2331.419,CIN,2016.0
Kirkpatrick,Dre,CB,76.0,2155.699,CIN,2016.0
Eifert,Tyler,TE,90.0,2064.0,CIN,2016.0
Dansby,Karlos,ILB,83.0,2000.0,CIN,2016.0
Dennard,Darqueze,CB,75.0,1994.725,CIN,2016.0
Zeitler,Kevin,G,89.0,1886.05,CIN,2016.0
Sims,Pat,DT,72.0,1150.0,CIN,2016.0
Winston,Eric,RT,76.0,1090.0,CIN,2016.0
Peerman,Cedric,RB,71.0,1065.0,CIN,2016.0
Fisher,Jake,LT,77.0,1064.88,CIN,2016.0
Boyd,Tyler,WR,70.0,1064.742,CIN,2016.0
Harris,Clark,LS,56.0,990.0,CIN,2016.0
Hill,Jeremy,RB,81.0,938.401,CIN,2016.0
Hunt,Margus,DE,65.0,917.776,CIN,2016.0
Gilberry,Wallace,DE,74.0,885.0,CIN,2016.0
Russell,Keivarae,CB,70.0,840.782,CIN,2016.0
Thompson,Brandon,DT,67.0,840.0,CIN,2016.0
Vigil,Nick,ILB,65.0,777.657,CIN,2016.0
Brown,Chykie,CB,70.0,760.0,CIN,2016.0
Kroft,Tyler,TE,71.0,750.319,CIN,2016.0
Billings,Andrew,DT,67.0,718.961,CIN,2016.0
Clarke,Will,DE,67.0,705.095,CIN,2016.0
Shaw,Josh,CB,70.0,693.431,CIN,2016.0
Bodine,Russell,C,69.0,669.114,CIN,2016.0
Hardison,Marcus,DT,60.0,656.423,CIN,2016.0
Westerman,Christian,G,65.0,642.924,CIN,2016.0
Uzomah,C.J.,TE,66.0,623.191,CIN,2016.0
Core,Cody,WR,65.0,616.983,CIN,2016.0
Driskel,Jeff,QB,66.0,613.135,CIN,2016.0
Fejedelem,Clayton,S,65.0,600.888,CIN,2016.0
McCarron,A.J.,QB,73.0,600.413,CIN,2016.0
Johnson,T.J.,C,67.0,600.0,CIN,2016.0
Smith,Derron,S,67.0,599.658,CIN,2016.0
Flowers,Marquis,OLB,63.0,574.67,CIN,2016.0
Wright,James,WR,63.0,567.456,CIN,2016.0
Burkhead,Rex,RB,71.0,565.55,CIN,2016.0
Haden,Joe,CB,86.0,13500.0,CLE,2016.0
Thomas,Joe,LT,97.0,11500.0,CLE,2016.0
GriffinIII,Robert,QB,73.0,7500.0,CLE,2016.0
Williams,Tramon,CB,80.0,7000.0,CLE,2016.0
McCown,Josh,QB,71.0,4666.667,CLE,2016.0
Barnidge,Gary,TE,84.0,4100.0,CLE,2016.0
Davis,Demario,ILB,76.0,4000.0,CLE,2016.0
Cooper,Jonathan,G,76.0,3637.251,CLE,2016.0
Hawkins,Andrew,WR,73.0,3400.0,CLE,2016.0
Shelton,Danny,DT,72.0,2925.917,CLE,2016.0
Coleman,Corey,WR,78.0,2913.749,CLE,2016.0
Erving,Cameron,G,68.0,2357.266,CLE,2016.0
Bryant,Desmond,DE,77.0,2125.0,CLE,2016.0
Bailey,Alvin,G,71.0,2000.0,CLE,2016.0
Paea,Stephen,DE,75.0,1900.0,CLE,2016.0
Pryor,Terrelle,WR,60.0,1671.0,CLE,2016.0
Pasztor,Austin,G,71.0,1671.0,CLE,2016.0
Ogbah,Emmanuel,DE,72.0,1652.41,CLE,2016.0
Greco,John,G,77.0,1605.0,CLE,2016.0
Bitonio,Joel,G,83.0,1365.425,CLE,2016.0
Gordon,Josh,WR,76.0,1335.412,CLE,2016.0
Carder,Tank,ILB,65.0,1250.0,CLE,2016.0
Orchard,Nate,OLB,67.0,1116.576,CLE,2016.0
Collins,Jamie,OLB,88.0,940.25,CLE,2016.0
Taylor,Jamar,CB,70.0,906.605,CLE,2016.0
Nassib,Carl,DE,69.0,899.716,CLE,2016.0
Kessler,Cody,QB,70.0,847.271,CLE,2016.0
Coleman,Shon,T,67.0,819.704,CLE,2016.0
Johnson,Duke,RB,78.0,776.273,CLE,2016.0
Kirksey,Christian,ILB,74.0,760.0,CLE,2016.0
Schobert,Joe,OLB,65.0,743.489,CLE,2016.0
Louis,Ricardo,WR,64.0,726.963,CLE,2016.0
Cooper,Xavier,DE,62.0,726.821,CLE,2016.0
Kindred,Derrick,S,65.0,709.839,CLE,2016.0
Campbell,Ibraheim,S,70.0,698.003,CLE,2016.0
Devalve,Seth,TE,64.0,680.848,CLE,2016.0
Lemonier,Corey,OLB,66.0,675.813,CLE,2016.0
Payton,Jordan,WR,64.0,646.001,CLE,2016.0
Drango,Spencer,G,64.0,636.913,CLE,2016.0
Higgins,Rashard,WR,63.0,631.096,CLE,2016.0
Holmes,Tyrone,OLB,66.0,621.922,CLE,2016.0
Burley,Marcus,CB,71.0,600.0,CLE,2016.0
Telfer,Randall,TE,66.0,599.384,CLE,2016.0
Reynolds,Ed,S,70.0,570.0,CLE,2016.0
Ikard,Gabe,C,65.0,570.0,CLE,2016.0
Poyer,Jordan,S,70.0,555.064,CLE,2016.0
Johnson,Cam,OLB,64.0,555.0,CLE,2016.0
Atkinson,George,RB,64.0,525.0,CLE,2016.0
Meder,Jamie,DT,69.0,525.0,CLE,2016.0
Crowell,Isaiah,RB,76.0,513.333,CLE,2016.0
Winston,Glenn,RB,64.0,510.0,CLE,2016.0
Hogan,Kevin,QB,67.0,495.0,CLE,2016.0
Reiter,Austin,C,63.0,495.0,CLE,2016.0
Hall,Rannell,WR,62.0,480.0,CLE,2016.0
Hughlett,Charley,LS,51.0,465.0,CLE,2016.0
Roethlisberger,Ben,QB,93.0,21850.0,PIT,2016.0
DeCastro,David,G,84.0,10000.0,PIT,2016.0
Heyward,Cameron,DE,88.0,9866.667,PIT,2016.0
Timmons,Lawrence,ILB,78.0,9559.15,PIT,2016.0
Pouncey,Maurkice,C,88.0,8827.325,PIT,2016.0
Brown,Antonio,WR,97.0,8392.0,PIT,2016.0
Gilbert,Marcus,RT,83.0,6163.0,PIT,2016.0
Mitchell,Mike,S,84.0,5000.0,PIT,2016.0
Green,Ladarius,TE,81.0,5000.0,PIT,2016.0
Gilbert,Justin,CB,74.0,3208.376,PIT,2016.0
Foster,Ramon,G,82.0,3200.0,PIT,2016.0
Moats,Arthur,OLB,78.0,2500.0,PIT,2016.0
Gay,William,CB,82.0,2500.0,PIT,2016.0
Burns,Artie,CB,72.0,2397.745,PIT,2016.0
Shazier,Ryan,ILB,79.0,2376.803,PIT,2016.0
Dupree,Bud,OLB,70.0,2305.571,PIT,2016.0
Jones,Jarvis,OLB,73.0,2176.376,PIT,2016.0
Williams,DeAngelo,RB,81.0,2000.0,PIT,2016.0
Harris,Ryan,LT,76.0,1995.0,PIT,2016.0
Williams,Vince,ILB,73.0,1833.333,PIT,2016.0
Golden,Robert,S,74.0,1650.0,PIT,2016.0
Harrison,James,OLB,85.0,1375.0,PIT,2016.0
Heyward-Bey,Darrius,WR,71.0,1266.667,PIT,2016.0
Wallace,Cody,C,65.0,1160.0,PIT,2016.0
Tuitt,Stephon,DE,78.0,1152.362,PIT,2016.0
Warren,Greg,LS,65.0,1065.0,PIT,2016.0
Bell,Le'Veon,RB,94.0,1030.15,PIT,2016.0
Davis,Sean,S,71.0,1021.743,PIT,2016.0
Golson,Senquez,CB,71.0,1000.26,PIT,2016.0
Hargrave,Javon,DT,68.0,778.564,PIT,2016.0
Johnson,David,TE,83.0,760.0,PIT,2016.0
Johnson,Steven,ILB,68.0,760.0,PIT,2016.0
Mathews,Ricardo,DT,69.0,760.0,PIT,2016.0
Coates,Sammie,WR,70.0,727.879,PIT,2016.0
Hawkins,Jerald,T,67.0,717.622,PIT,2016.0
Wheaton,Markus,WR,76.0,702.844,PIT,2016.0
Bryant,Martavis,WR,82.0,664.805,PIT,2016.0
Thomas,Shamarko,S,72.0,653.288,PIT,2016.0
Jones,Landry,QB,66.0,649.805,PIT,2016.0
James,Jesse,TE,67.0,622.228,PIT,2016.0
Matakevich,Tyler,OLB,65.0,600.763,PIT,2016.0
Cockrell,Ross,CB,73.0,600.0,PIT,2016.0
Hubbard,Chris,G,67.0,600.0,PIT,2016.0
Richardson,Daryl,RB,67.0,600.0,PIT,2016.0
Mettenberger,Zach,QB,66.0,586.279,PIT,2016.0
McCullers,Daniel,DT,66.0,574.67,PIT,2016.0
Severin,Canaan,WR,62.0,540.0,PIT,2016.0
Chickillo,Anthony,DE,62.0,525.0,PIT,2016.0
Fort,L.J.,ILB,68.0,480.0,PIT,2016.0
Villanueva,Alejandro,LT,70.0,480.0,PIT,2016.0
Finney,B.J.,C,65.0,450.0,PIT,2016.0
Mihalik,Brian,DE,65.0,450.0,PIT,2016.0
Grimble,Xavier,TE,62.0,450.0,PIT,2016.0
Hamilton,Cobi,WR,65.0,450.0,PIT,2016.0
Osweiler,Brock,QB,77.0,18000.0,HOU,2016.0
Watt,J.J.,DE,99.0,16667.571,HOU,2016.0
Brown,Duane,LT,86.0,8900.0,HOU,2016.0
Cushing,Brian,ILB,81.0,8750.0,HOU,2016.0
Jackson,Kareem,CB,78.0,8500.0,HOU,2016.0
Allen,Jeff,G,78.0,7000.0,HOU,2016.0
Joseph,Johnathan,CB,91.0,6750.0,HOU,2016.0
Mercilus,Whitney,OLB,88.0,6500.0,HOU,2016.0
Miller,Lamar,RB,88.0,6500.0,HOU,2016.0
Clowney,Jadeveon,OLB,83.0,5568.25,HOU,2016.0
Newton,Derek,RT,82.0,5300.0,HOU,2016.0
Wilfork,Vince,DT,84.0,4500.0,HOU,2016.0
Clark,Chris,RT,75.0,3000.0,HOU,2016.0
Bergstrom,Tony,C,69.0,2875.0,HOU,2016.0
Fuller,Will,WR,74.0,2541.078,HOU,2016.0
Johnson,Kevin,CB,74.0,2512.353,HOU,2016.0
Dent,Akeem,ILB,74.0,2250.0,HOU,2016.0
Weeden,Brandon,QB,72.0,2000.0,HOU,2016.0
Hopkins,DeAndre,WR,93.0,1906.676,HOU,2016.0
Simon,John,OLB,74.0,1671.0,HOU,2016.0
Bouye,A.J.,CB,73.0,1671.0,HOU,2016.0
Demps,Quintin,S,75.0,1500.0,HOU,2016.0
Su'a-Filo,Xavier,G,71.0,1387.9,HOU,2016.0
McKinney,Benardrick,ILB,77.0,1336.281,HOU,2016.0
Martin,Nick,C,73.0,1193.743,HOU,2016.0
Pleasant,Eddie,S,70.0,1075.0,HOU,2016.0
Weeks,Jon,LS,42.0,975.0,HOU,2016.0
Strong,Jaelen,WR,73.0,820.337,HOU,2016.0
